Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,Icn_y,basic_freq_list
1744163019,86069.650000,28.809613,0,11481.122946,92.248766,0,0.022981,-0.006476,47.350792
1744163667,86080.450000,28.675681,0,11583.152857,92.846889,0,0.024040,-0.010681,47.688555
1744164315,86091.250000,29.250956,0,11554.789487,94.329498,0,0.023258,-0.010127,47.300325
1744164961,86102.016667,28.448177,0,11520.119739,92.640342,0,0.021241,-0.007325,47.416955
1744165608,86112.800000,29.023647,0,11539.435397,92.945631,0,0.024663,-0.001714,47.533127
1744166255,86123.583333,28.873371,0,11530.532467,92.604908,0,0.015037,-0.007444,47.494197
1744166902,86134.366667,29.151273,0,11512.908145,91.490280,0,0.019016,-0.006759,47.373144
1744167550,86145.166667,30.370412,0,11516.420009,90.127089,0,0.021205,-0.004431,47.441374
1744168198,86155.966667,28.866543,0,11493.518512,92.969499,0,0.023295,-0.009081,47.221992
1744168847,86166.783333,29.002625,0,11540.030317,93.648142,0,0.024491,-0.009680,47.397978
1744169495,86177.583333,27.848270,0,11526.540306,93.210458,0,0.029052,-0.011716,47.381906
1744170143,86188.383333,28.917638,0,11542.568452,93.992460,0,0.024919,-0.016210,47.362725
1744170792,86199.200000,28.937721,0,11460.312718,93.171681,0,0.023134,-0.006785,47.254511
1744171439,86209.983333,28.811206,0,11538.449592,93.201878,0,0.020950,-0.004408,47.015375
1744172086,86220.766667,28.959353,0,11541.239982,93.051269,0,0.013196,-0.004736,47.424836
1744172732,86231.533333,28.353917,0,11438.479137,93.917273,0,0.022981,-0.006377,47.095051
1744173379,86242.316667,28.995866,0,11520.251309,94.248481,0,0.019346,-0.009234,47.238688
1744174026,86253.100000,28.338882,0,11524.355580,92.554529,0,0.023844,-0.008817,47.325974
1744174672,86263.866667,29.746894,0,11565.693332,93.038801,0,0.023215,-0.004169,47.556640
1744175319,86274.650000,28.567478,0,11518.757425,92.878088,0,0.018859,-0.000711,47.680107
