Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739157380,2642.333333,30.580516,0.000000,11973.599526,94.411175,0
1739159800,2682.666667,29.773599,0.000000,11904.407512,92.454248,0
1739160404,2692.733333,30.417871,0.000000,11952.789856,94.072537,0
1739162824,2733.066667,29.904099,0.000000,11867.619678,93.147332,0
1739163429,2743.150000,29.607275,0.000000,11950.263685,91.584985,0
1739165243,2773.383333,29.456923,0.000000,11982.043769,90.878218,0
1739170598,2862.633333,30.074925,0.000000,11932.239934,93.172102,0
1739171853,2883.550000,29.973534,0.000000,11890.113714,93.186985,0
1739173272,2907.200000,30.622371,0.000000,11893.422285,95.177720,0
1739173868,2917.133333,30.232111,0.000000,11968.004113,93.379182,0
1739174473,2927.216667,29.554110,0.000000,11901.251261,91.797019,0
1739175078,2937.300000,29.718958,0.000000,11960.576757,91.851187,0
1739175683,2947.383333,29.525358,0.000000,11895.209900,91.754291,0
1739176893,2967.550000,29.561089,0.000000,11854.414972,92.181469,0
1739177500,2977.666667,29.638137,0.000000,11908.504789,92.001940,0
1739178106,2987.766667,29.737593,0.000000,11925.865403,92.176292,0
1739178710,2997.833333,30.042615,0.000000,11916.008609,93.198785,0
1739179315,3007.916667,30.159782,0.000000,11927.283817,93.473814,0
1739179920,3018.000000,30.312810,0.000000,12056.977417,92.937520,0
1739181131,3038.183333,30.323067,0.000000,11985.286264,93.525069,0
1739181735,3048.250000,29.334789,0.000000,11860.187385,91.431267,0
1739182340,3058.333333,30.563383,0.000000,11973.548978,94.358680,0
1739183550,3078.500000,30.164261,0.000000,12024.455585,92.732206,0
1739184155,3088.583333,30.613107,0.000000,12062.839888,93.812599,0
1739186575,3128.916667,30.246793,0.000000,11939.151498,93.650305,0
1739190808,3199.466667,29.719941,0.000000,11954.294101,91.902501,0
1739192018,3219.633333,30.116554,0.000000,12018.925493,92.628145,0
1739192622,3229.700000,30.873694,0.000000,12164.168522,93.823038,0
1739193831,3249.850000,30.264371,0.000000,12046.728055,92.867951,0
1739194436,3259.933333,31.266895,0.000000,12105.460330,95.478760,0
1739195645,3280.083333,31.021062,0.000000,12086.411568,94.877363,0
1739196854,3300.233333,30.062455,0.000000,12066.110449,92.100177,0
1739198064,3320.400000,31.508027,0.000000,12118.802986,96.109165,0
