Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list
1739573292,9553.200000,19.598307,0,9034.375233,80.190654,0
1739576926,9613.766667,19.671246,0,9003.009228,80.769519,0
1739578138,9633.966667,20.829848,0,9082.938316,84.774075,0
1739579351,9654.183333,19.978673,0,9062.726400,81.491271,0
1739581774,9694.566667,20.471544,0,9155.922893,82.651700,0
1739582379,9704.650000,20.228395,0,9109.309113,82.087931,0
1739582987,9714.783333,20.635453,0,9097.888176,83.844916,0
1739590862,9846.033333,20.365092,0,9053.146727,83.155337,0
1739598125,9967.083333,20.444034,0,9030.611949,83.685988,0
1739599335,9987.250000,20.853626,0,9134.577031,84.391064,0
1739601150,10017.500000,20.718890,0,9105.311355,84.115300,0
1739602360,10037.666667,20.250524,0,9142.528285,81.879141,0
1739602965,10047.750000,20.287467,0,9084.958457,82.548313,0
1739605991,10098.183333,20.484691,0,9046.896801,83.701476,0
1739607202,10118.366667,20.143276,0,9031.422616,82.447457,0
1739609018,10148.633333,20.782421,0,9109.956802,84.330202,0
1739610228,10168.800000,20.009334,0,9054.750015,81.688229,0
1739610833,10178.883333,20.963258,0,9173.884295,84.471233,0
1739612648,10209.133333,20.915913,0,9120.916661,84.769899,0
1739614463,10239.383333,20.565107,0,9111.229621,83.436735,0
1739615068,10249.466667,20.512240,0,9125.555894,83.091593,0
1739616882,10279.700000,20.004763,0,9044.322604,81.763729,0
1739619302,10320.033333,20.418937,0,9102.548377,82.922703,0
1739620513,10340.216667,20.401632,0,9082.185946,83.038185,0
1739621723,10360.383333,20.958175,0,9116.413148,84.983144,0
1739623538,10390.633333,20.959385,0,9177.058061,84.426421,0
1739625958,10430.966667,20.202153,0,9134.266322,81.757444,0
1739627773,10461.216667,20.800779,0,9154.229716,83.996486,0
1739628379,10471.316667,20.723376,0,9121.667851,83.982650,0
1739628983,10481.383333,20.556530,0,9129.478831,83.235220,0
1739630799,10511.650000,20.733019,0,9062.218569,84.572923,0
1739632010,10531.833333,20.580867,0,9129.880054,83.330104,0
1739632615,10541.916667,20.461118,0,9113.720317,82.992145,0
1739633219,10551.983333,21.110998,0,9109.759752,85.665346,0
1739635034,10582.233333,20.806820,0,9118.709219,84.348171,0
1739636245,10602.416667,20.662594,0,9088.432774,84.042541,0
1739636849,10612.483333,20.490322,0,9167.241699,82.625373,0
1739638664,10642.733333,20.547653,0,9005.684013,84.342959,0
1739639269,10652.816667,20.256072,0,9041.798141,82.813999,0
1739642900,10713.333333,20.787141,0,9126.669367,84.194896,0
1739643504,10723.400000,20.102595,0,9029.211349,82.301100,0
1739644110,10733.500000,20.126030,0,9082.568394,81.912986,0
1739647135,10783.916667,19.870633,0,9094.224894,80.769862,0
1739648345,10804.083333,20.097645,0,9082.042374,81.802196,0
1739651372,10854.533333,20.938448,0,9099.500290,85.060957,0
1739651977,10864.616667,20.759431,0,9092.470770,84.398913,0
1739653188,10884.800000,20.346075,0,9045.062654,83.151938,0
1739659238,10985.633333,20.043197,0,9024.484783,82.100898,0
1739660449,11005.816667,20.111543,0,9022.995355,82.394455,0
1739661055,11015.916667,20.431884,0,9075.485757,83.222713,0
1739661659,11025.983333,20.601115,0,9134.895982,83.366285,0
1739662265,11036.083333,20.205186,0,9106.885325,82.015572,0
1739662871,11046.183333,19.686002,0,8962.790499,81.192817,0
1739663476,11056.266667,20.387208,0,9071.029037,83.081536,0
1739664080,11066.333333,19.976554,0,9011.490915,81.945903,0
1739665897,11096.616667,19.817332,0,9053.772344,80.913118,0
1739666502,11106.700000,20.684522,0,9097.021290,84.052301,0
1739667712,11126.866667,20.601044,0,9023.394768,84.396143,0
1739669527,11157.116667,20.907351,0,9132.815468,84.624798,0
1739670132,11167.200000,20.554173,0,9062.171244,83.843822,0
1739671342,11187.366667,20.078288,0,9063.610735,81.889601,0
1739671947,11197.450000,21.182489,0,9081.330749,86.224528,0
1739672552,11207.533333,20.658641,0,9050.087260,84.382484,0
1739673156,11217.600000,21.044135,0,9185.900872,84.686199,0
1739677390,11288.166667,20.684424,0,9074.333979,84.262044,0
