Time stamps,Elapsed time,torque_time_list,speed_time_list,power_time_list,efficiency_time_list,vibration_time_list,CNfault_time_list,basic_freq_list,Icn_y
1742398154,56634.233333,21.063881,0,9179.346293,84.826192,0,0.012088,41.835928,-0.010123
1742398794,56644.900000,20.842589,0,9145.562433,84.245084,0,0.007682,41.811124,-0.007212
1742399419,56655.316667,20.161611,0,9070.224382,82.169476,0,0.010197,41.706292,-0.009409
1742400059,56665.983333,20.927241,0,9170.117889,84.360739,0,0.009580,41.876820,-0.009353
1742400684,56676.400000,20.826583,0,9082.751228,84.762533,0,0.010518,41.622638,-0.009582
1742401323,56687.050000,20.815660,0,9097.721533,84.578674,0,0.008606,41.732068,-0.007276
1742401949,56697.483333,20.719630,0,9143.496298,83.767014,0,0.010427,41.778987,-0.010030
1742402588,56708.133333,20.409449,0,9069.390092,83.187204,0,0.011276,41.667841,-0.010704
1742403213,56718.550000,20.972625,0,9101.012632,85.185643,0,0.010090,41.606899,-0.007726
1742403853,56729.216667,20.155678,0,9067.112542,82.173489,0,0.011642,41.709934,-0.011497
1742404478,56739.633333,20.110279,0,9060.997054,82.043736,0,0.009077,41.652401,-0.006926
1742405118,56750.300000,20.609523,0,9125.414174,83.486964,0,0.011432,41.764844,-0.011060
1742405743,56760.716667,20.756644,0,9162.103093,83.746232,0,0.008605,41.933911,-0.008211
1742406383,56771.383333,20.518416,0,9141.363543,82.972882,0,0.010069,41.923278,-0.009261
1742407008,56781.800000,20.687489,0,9149.124826,83.585615,0,0.010090,41.914983,-0.008400
1742407648,56792.466667,20.807499,0,9085.920406,84.655325,0,0.010411,41.729194,-0.008441
1742408273,56802.883333,21.354136,0,9178.813703,86.000062,0,0.010767,41.984509,-0.009582
1742408913,56813.550000,20.951814,0,9121.048296,84.914175,0,0.013170,41.873155,-0.011406
1742409538,56823.966667,20.594645,0,9156.639139,83.142205,0,0.013602,41.916749,-0.012366
1742410177,56834.616667,21.127814,0,9174.956960,85.124357,0,0.013878,41.860004,-0.009172
1742410802,56845.033333,20.673375,0,9083.113735,84.135630,0,0.008841,41.767493,-0.007013
1742411442,56855.700000,21.205714,0,9150.921819,85.662625,0,0.010880,41.826022,-0.010141
1742412067,56866.116667,20.125014,0,9090.597596,81.836505,0,0.009441,41.859659,-0.007372
1742412707,56876.783333,20.733001,0,9167.164059,83.604660,0,0.010402,41.946334,-0.008459
1742413331,56887.183333,21.049931,0,9160.045419,84.948627,0,0.011001,41.915207,-0.010165
1742413971,56897.850000,20.548195,0,9143.750967,83.071608,0,0.012080,42.048817,-0.010381
1742414595,56908.250000,20.816980,0,9220.126153,83.461115,0,0.012099,42.113763,-0.011339
1742415236,56918.933333,20.422178,0,9139.940737,82.596566,0,0.012705,41.823689,-0.011451
1742415860,56929.333333,20.642240,0,9154.913931,83.350052,0,0.011291,42.001601,-0.011074
